code,name,market
3415,ＴＯＫＹＯ　ＢＡＳＥ,1
3416,ピクスタ,3
3417,大木ヘルスケアホールディングス,2
3418,バルニバービ,3
3420,ケー・エフ・シー,2
3421,稲葉製作所,2
3422,Ｊ－ＭＡＸ,2
3423,エスイー,2
3426,アトムリビンテック,2
3431,宮地エンジニアリンググループ,1
3433,トーカロ,1
3434,アルファＣｏ,2
3435,サンコーテクノ,2
3436,ＳＵＭＣＯ,1
3437,特殊電極,2
3439,三ツ知,2
3440,日創プロニティ,2
3441,山王,2
3443,川田テクノロジーズ,1
3444,菊池製作所,2
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,1
3446,ジェイテックコーポレーション,1
3447,信和,2
3449,テクノフレックス,2
3452,ビーロット,2
3454,ファーストブラザーズ,2
3457,Ａｎｄ　Ｄｏホールディングス,1
3458,シーアールイー,1
3461,パルマ,3
3465,ケイアイスター不動産,1
3467,アグレ都市デザイン,2
3469,デュアルタップ,2
3474,Ｇ－ＦＡＣＴＯＲＹ,3
3475,グッドコムアセット,1
3477,フォーライフ,3
3479,ティーケーピー,3
3480,ジェイ・エス・ビー,1
3482,ロードスターキャピタル,1
3484,イノベーションホールディングス,1
3486,グローバル・リンク・マネジメント,1
3489,フェイスネットワーク,2
3490,アズ企画設計,2
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,3
3494,マリオン,2
3495,香陵住販,2
3496,アズーム,3
3497,ＬｅＴｅｃｈ,3
3498,霞ヶ関キャピタル,1
3501,ＳＵＭＩＮＯＥ,1
3512,日本フエルト,2
3513,イチカワ,2
3521,エコナックホールディングス,2
3524,日東製網,2
3526,芦森工業,2
3529,アツギ,2
3536,アクサスホールディングス,2
3537,昭栄薬品,2
3538,ウイルプラスホールディングス,2
3539,ＪＭホールディングス,1
3540,歯愛メディカル,2
3541,農業総合研究所,3
3542,ベガコーポレーション,3
3543,コメダホールディングス,1
3544,サツドラホールディングス,2
3546,アレンザホールディングス,1
3547,串カツ田中ホールディングス,2
3548,バロックジャパンリミテッド,1
3549,クスリのアオキホールディングス,1
3550,スタジオアタオ,3
3551,ダイニック,2
3553,共和レザー,2
3556,リネットジャパングループ,3
3557,ユナイテッド＆コレクティブ,3
3558,ジェイドグループ,3
3559,ピーバンドットコム,2
3560,ほぼ日,2
3561,力の源ホールディングス,1
3562,Ｎｏ．１,2
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,1
3565,アセンテック,2
3566,ユニフォームネクスト,3
3569,セーレン,1
3571,ソトー,2
3577,東海染工,2
3580,小松マテーレ,1
3583,オーベクス,2
3591,ワコールホールディングス,1
3593,ホギメディカル,1
3597,自重堂,2
3598,山喜,2
3600,フジックス,2
3604,川本産業,2
3607,クラウディアホールディングス,2
3608,ＴＳＩホールディングス,1
3611,マツオカコーポレーション,2
3612,ワールド,1
3622,ネットイヤーグループ,3
3623,ビリングシステム,3
3624,アクセルマーク,3
3625,テックファームホールディングス,3
3626,ＴＩＳ,1
3627,テクミラホールディングス,2
3628,データホライゾン,3
3632,グリーホールディングス,1
3633,ＧＭＯペパボ,2
3634,ソケッツ,2
3635,コーエーテクモホールディングス,1
3636,三菱総合研究所,1
3639,ボルテージ,2
3640,電算,2
3641,パピレス,2
3645,メディカルネット,3
3646,駅探,3
3647,ジー・スリーホールディングス,2
3648,ＡＧＳ,2
3649,ファインデックス,1
3652,ディジタルメディアプロフェッショナル,3
3653,モルフォ,3
3655,ブレインパッド,1
3656,ＫＬａｂ,1
3657,ポールトゥウィンホールディングス,1
3659,ネクソン,1
3660,アイスタイル,1
3661,エムアップホールディングス,1
3662,エイチーム,1
3663,セルシス,1
3664,モブキャストホールディングス,3
3665,エニグモ,1
3666,テクノスジャパン,2
3667,ｅｎｉｓｈ,2
3668,コロプラ,1
3670,協立情報通信,2
3671,ソフトマックス,3
3672,オルトプラス,2
3673,ブロードリーフ,1
3674,オークファン,3
3675,クロス・マーケティンググループ,1
3676,デジタルハーツホールディングス,1
3678,メディアドゥ,1
3679,じげん,1
3680,ホットリンク,3
3681,ブイキューブ,1
3682,エンカレッジ・テクノロジ,2
3683,サイバーリンクス,2
3686,ディー・エル・イー,2
3687,フィックスターズ,1
3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,1
3690,イルグルム,3
3691,デジタルプラス,3
3692,ＦＦＲＩセキュリティ,3
3694,オプティム,1
3695,ＧＭＯリサーチ＆ＡＩ,3
3696,セレス,1
3697,ＳＨＩＦＴ,1
3698,ＣＲＩ・ミドルウェア,3
3708,特種東海製紙,1
3710,ジョルダン,2
3712,情報企画,2
3719,ジェクシード,2
3723,日本ファルコム,3
3726,フォーシーズＨＤ,2
3727,アプリックス,3
3733,ソフトウェア・サービス,2
3738,ティーガイア,1
3741,セック,1
3744,サイオス,2
3747,インタートレード,2
3750,サイトリ細胞研究所,2
3753,フライトソリューションズ,2
3758,アエリア,2
3760,ケイブ,2
3762,テクマトリックス,1
3763,プロシップ,1
3765,ガンホー・オンライン・エンターテイメント,1
3766,システムズ・デザイン,2
3768,リスクモンスター,2
3769,ＧＭＯペイメントゲートウェイ,1
3770,ザッパラス,2
3771,システムリサーチ,1
3772,ウェルス・マネジメント,2
3773,アドバンスト・メディア,3
3774,インターネットイニシアティブ,1
3776,ブロードバンドタワー,2
3777,環境フレンドリーホールディングス,3
3778,さくらインターネット,1
3779,ジェイ・エスコムホールディングス,2
3787,テクノマセマティカル,2
3788,ＧＭＯグローバルサイン・ホールディングス,1
3791,ＩＧポート,2
3793,ドリコム,3
3796,いい生活,2
3798,ＵＬＳグループ,2
3799,キーウェアソリューションズ,2
3800,ユニリタ,2
3802,エコミック,2
3803,イメージ情報開発,3
3804,システム　ディ,2
3807,フィスコ,3
3810,サイバーステップ,2
3814,アルファクス・フード・システム,3
3815,メディア工房,3
3816,大和コンピューター,2
3817,ＳＲＡホールディングス,1
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,2
3825,リミックスポイント,2
3826,システムインテグレータ,2
3834,朝日ネット,1
3835,ｅＢＡＳＥ,1
3836,アバントグループ,1
3837,アドソル日進,1
3839,ＯＤＫソリューションズ,2
3840,パス,2
3841,ジーダット,2
3842,ネクストジェン,2
3843,フリービット,1
3844,コムチュア,1
3845,アイフリークモバイル,2
3847,パシフィックシステム,2
3848,データ・アプリケーション,2
3850,エヌ・ティ・ティ・データ・イントラマート,2
3851,日本一ソフトウェア,2
3853,アステリア,1
3854,アイル,1
3856,Ａｂａｌａｎｃｅ,2
3858,ユビキタスＡＩ,2
3861,王子ホールディングス,1
3863,日本製紙,1
3864,三菱製紙,1
3865,北越コーポレーション,1
3877,中越パルプ工業,1
3878,巴川コーポレーション,2
3880,大王製紙,1
3891,ニッポン高度紙工業,2
3892,岡山製紙,2
3895,ハビックス,2
3896,阿波製紙,2
3900,クラウドワークス,3
3901,マークラインズ,1
3902,メディカル・データ・ビジョン,1
3903,ｇｕｍｉ,1
3904,カヤック,3
3905,データセクション,3
3907,シリコンスタジオ,3
3908,コラボス,3
3909,ショーケース,2
3910,エムケイシステム,2
3911,Ａｉｍｉｎｇ,3
3912,モバイルファクトリー,2
3913,ＧｒｅｅｎＢｅｅ,3
3914,ＪＩＧ－ＳＡＷ,3
3915,テラスカイ,1
3916,デジタル・インフォメーション・テクノロジー,1
3917,アイリッジ,3
3918,ＰＣＩホールディングス,2
3920,アイビーシー,2
3921,ネオジャパン,1
3922,ＰＲ　ＴＩＭＥＳ,1
3923,ラクス,1
3924,ランドコンピュータ,1
3925,ダブルスタンダード,1
3926,オープンドア,1
3927,フーバーブレイン,3
3928,マイネット,2
3929,ソーシャルワイヤー,3
3930,はてな,3
3931,バリューゴルフ,3
3932,アカツキ,1
3933,チエル,2
3934,ベネフィットジャパン,2
3935,エディア,2
3936,グローバルウェイ,3
3937,Ｕｂｉｃｏｍホールディングス,1
3939,カナミックネットワーク,1
3940,ノムラシステムコーポレーション,2
3941,レンゴー,1
3943,大石産業,2
3944,古林紙工,2
3945,スーパーバッグ,2
3946,トーモク,1
3947,ダイナパック,2
3948,光ビジネスフォーム,2
3950,ザ・パック,1
3951,朝日印刷,2
3953,大村紙業,2
3954,昭和パックス,2
3955,イムラ,2
3958,笹徳印刷,2
3961,シルバーエッグ・テクノロジー,3
3962,チェンジホールディングス,1
3963,シンクロ・フード,1
3964,オークネット,1
3965,キャピタル・アセット・プランニング,2
3967,エルテス,3
3968,セグエグループ,1
3969,エイトレッド,2
3970,イノベーション,3
3974,ＳＣＡＴ,2
3976,シャノン,3
3978,マクロミル,1
3979,うるる,3
3981,ビーグリー,2
3983,オロ,1
3984,ユーザーローカル,1
3985,テモナ,2
3986,ビーブレイクシステムズ,3
3987,エコモット,3
3988,ＳＹＳホールディングス,2
3989,シェアリングテクノロジー,3
3991,ウォンテッドリー,3
3992,ニーズウェル,1
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,1
3994,マネーフォワード,1
3996,サインポスト,2
3997,トレードワークス,2
3998,すららネット,3
4004,レゾナック・ホールディングス,1
4005,住友化学,1
4008,住友精化,1
4011,ヘッドウォータース,3
4012,アクシス,2
4013,勤次郎,3
4014,カラダノート,3
4015,ペイクラウドホールディングス,3
4016,ＭＩＴホールディングス,2
4017,クリーマ,3
4019,スタメン,3
4020,ビートレンド,3
4021,日産化学,1
4022,ラサ工業,1
4023,クレハ,1
4025,多木化学,1
4026,神島化学工業,2
4027,テイカ,1
4028,石原産業,1
4031,片倉コープアグリ,2
4040,南海化学,2
4041,日本曹達,1
4042,東ソー,1
4043,トクヤマ,1
4044,セントラル硝子,1
4045,東亞合成,1
4046,大阪ソーダ,1
4047,関東電化工業,1
4051,ＧＭＯフィナンシャルゲート,3
4052,フィーチャ,3
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,1
4054,日本情報クリエイト,3
4055,ティアンドエスグループ,3
4056,ニューラルグループ,3
4057,インターファクトリー,3
4058,トヨクモ,3
4059,まぐまぐ,2
4060,ｒａｋｕｍｏ,3
4061,デンカ,1
4062,イビデン,1
4063,信越化学工業,1
4064,日本カーバイド工業,1
4068,ベイシス,3
4069,ＢｌｕｅＭｅｍｅ,3
4071,プラスアルファ・コンサルティング,1
4072,電算システムホールディングス,1
4073,ジィ・シィ企画,3
4074,ラキール,3
4075,ブレインズテクノロジー,3
4076,シイエヌエス,3
4078,堺化学工業,1
4080,田中化学研究所,2
4082,第一稀元素化学工業,1
4088,エア・ウォーター,1
4091,日本酸素ホールディングス,1
4092,日本化学工業,1
4093,東邦アセチレン,1
4094,日本化学産業,2
4095,日本パーカライジング,1
4097,高圧ガス工業,1
4098,チタン工業,2
4099,四国化成ホールディングス,1
4100,戸田工業,2
4102,丸尾カルシウム,2
4107,伊勢化学工業,2
4109,ステラ　ケミファ,1
4112,保土谷化学工業,1
4113,田岡化学工業,2
4114,日本触媒,1
4116,大日精化工業,1
4118,カネカ,1
4119,日本ピグメントホールディングス,2
4120,スガイ化学工業,2
4124,大阪油化工業,2
4125,三和油化工業,2
4151,協和キリン,1
4165,プレイド,3
4166,かっこ,3
4167,ココペリ,3
4168,ヤプリ,3
4169,ＥＮＥＣＨＡＮＧＥ,3
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,3
4171,グローバルインフォメーション,2
4172,東和ハイシステム,2
4173,ＷＡＣＵＬ,3
4174,アピリッツ,2
4175,ｃｏｌｙ,3
4176,ココナラ,3
4177,ｉ‐ｐｌｕｇ,3
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,3
4179,ジーネクスト,3
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,1
4182,三菱瓦斯化学,1
4183,三井化学,1
4186,東京応化工業,1
4187,大阪有機化学工業,1
4188,三菱ケミカルグループ,1
4189,ＫＨネオケム,1
4192,スパイダープラス,3
4193,ファブリカホールディングス,2
4194,ビジョナル,1
4196,ネオマーケティング,2
4197,アスマーク,2
4198,テンダ,2
4199,ワンダープラネット,3
4202,ダイセル,1
4203,住友ベークライト,1
4204,積水化学工業,1
4205,日本ゼオン,1
4206,アイカ工業,1
4208,ＵＢＥ,1
4212,積水樹脂,1
4216,旭有機材,1
4218,ニチバン,1
4220,リケンテクノス,1
4221,大倉工業,1
4222,児玉化学工業,2
4224,ロンシール工業,2
4228,積水化成品工業,1
4229,群栄化学工業,1
4231,タイガースポリマー,2
4234,サンエー化研,2
4235,ウルトラファブリックス・ホールディングス,2
4237,フジプレアム,2
4238,ミライアル,2
4240,クラスターテクノロジー,3
4241,アテクト,2
4242,タカギセイコー,2
4243,ニックス,2
4245,ダイキアクシス,2
4246,ダイキョーニシカワ,1
4247,ポバール興業,2
4248,竹本容器,2
4249,森六ホールディングス,1
4251,恵和,1
4255,ＴＨＥＣＯＯ,3
4256,サインド,3
4258,網屋,3
4259,エクサウィザーズ,3
4260,ハイブリッドテクノロジーズ,3
4261,アジアクエスト,3
4262,ニフティライフスタイル,3
4263,サスメド,3
4264,セキュア,3
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,3
4267,ライトワークス,3
4270,ＢｅｅＸ,3
4272,日本化薬,1
4274,細谷火工,2
4275,カーリット,1
4284,ソルクシーズ,2
4286,ＣＬホールディングス,2
4287,ジャストプランニング,2
4288,アズジェント,2
4290,プレステージ・インターナショナル,1
4293,セプテーニ・ホールディングス,2
4298,プロトコーポレーション,1
4299,ハイマックス,2
4301,アミューズ,1
4304,Ｅストアー,2
4307,野村総合研究所,1
4308,Ｊストリーム,3
4310,ドリームインキュベータ,1
4316,ビーマップ,3
4317,レイ,2
4318,クイック,1
4319,ＴＡＣ,2
4320,ＣＥホールディングス,2
4323,日本システム技術,1
4324,電通グループ,1
4326,インテージホールディングス,1
4331,テイクアンドギヴ・ニーズ,1
4333,東邦システムサイエンス,1
4334,ユークス,2
4335,アイ・ピー・エス,2
4337,ぴあ,1
4341,西菱電機,2
4343,イオンファンタジー,1
4344,ソースネクスト,1
4345,シーティーエス,1
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,2
4347,ブロードメディア,2
4350,メディカルシステムネットワーク,2
4351,山田債権回収管理総合事務所,2
4356,応用技術,2
4360,マナック・ケミカル・パートナーズ,2
4361,川口化学工業,2
4362,日本精化,1
4365,松本油脂製薬,2
4366,ダイトーケミックス,2
4367,広栄化学,2
4368,扶桑化学工業,1
4369,トリケミカル研究所,1
4370,モビルス,3
4371,コアコンセプト・テクノロジー,3
4372,ユミルリンク,3
4373,シンプレクス・ホールディングス,1
4374,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,3
4375,セーフィー,3
4376,くふうカンパニーホールディングス,3
4377,ワンキャリア,3
4378,ＣＩＮＣ,3
4379,Ｐｈｏｔｏｓｙｎｔｈ,3
4380,Ｍマート,3
4381,ビープラッツ,3
4382,ＨＥＲＯＺ,2
4384,ラクスル,1
4385,メルカリ,1
4386,ＳＩＧグループ,2
4387,ＺＵＵ,3
4388,エーアイ,3
4389,プロパティデータバンク,3
4390,ＩＰＳ,1
4391,ロジザード,3
4392,ＦＩＧ,1
4393,バンク・オブ・イノベーション,3
4394,エクスモーション,3
4395,アクリート,3
4396,システムサポートホールディングス,1
4397,チームスピリット,3
4398,ブロードバンドセキュリティ,2
4401,ＡＤＥＫＡ,1
4403,日油,1
4404,ミヨシ油脂,2
4406,新日本理化,2
4409,東邦化学工業,2
4410,ハリマ化成グループ,1
4412,サイエンスアーツ,3
4413,ボードルア,3
4414,フレクト,3
4415,ブロードエンタープライズ,3
4416,Ｔｒｕｅ　Ｄａｔａ,3
4417,グローバルセキュリティエキスパート,3
4418,ＪＤＳＣ,3
4419,Ｆｉｎａｔｅｘｔホールディングス,3
4420,イーソル,2
4421,ディ・アイ・システム,2
4422,ＶＡＬＵＥＮＥＸ,3
4424,Ａｍａｚｉａ,3
4425,Ｋｕｄａｎ,3
4427,ＥｄｕＬａｂ,3
4428,シノプス,3
4429,リックソフト,3
4430,東海ソフト,2
4431,スマレジ,3
4432,ウイングアーク１ｓｔ,1
4433,ヒト・コミュニケーションズ・ホールディングス,1
4434,サーバーワークス,2
4435,カオナビ,3
4436,ミンカブ・ジ・インフォノイド,3
4437,ｇｏｏｄｄａｙｓホールディングス,3
4438,Ｗｅｌｂｙ,3
4439,東名,2
4440,ヴィッツ,2
4441,トビラシステムズ,2
4442,バルテス・ホールディングス,3
4443,Ｓａｎｓａｎ,1
4444,インフォネット,3
4445,リビン・テクノロジーズ,3
4446,Ｌｉｎｋ－Ｕグループ,1
4447,ピー・ビーシステムズ,3
4448,ｋｕｂｅｌｌ,3
4449,ギフティ,1
4450,パワーソリューションズ,3
4452,花王,1
4461,第一工業製薬,1
4462,石原ケミカル,1
4463,日華化学,2
4464,ソフト９９コーポレーション,2
4465,ニイタカ,2
4471,三洋化成工業,1
4475,ＨＥＮＮＧＥ,3
4476,ＡＩ　ＣＲＯＳＳ,3
4477,ＢＡＳＥ,3
4478,フリー,3
4479,マクアケ,3
4480,メドレー,1
4481,ベース,1
4482,ウィルズ,3
4483,ＪＭＤＣ,1
4484,ランサーズ,3
4486,ユナイトアンドグロウ,3
4487,スペースマーケット,3
4488,ＡＩ　ｉｎｓｉｄｅ,3
4490,ビザスク,3
4491,コンピューターマネージメント,2
4492,ゼネテック,2
4493,サイバーセキュリティクラウド,3
4494,バリオセキュア,2
4495,アイキューブドシステムズ,3
4496,コマースＯｎｅホールディングス,3
4498,サイバートラスト,3
4499,Ｓｐｅｅｅ,2
4502,武田薬品工業,1
4503,アステラス製薬,1
4506,住友ファーマ,1
4507,塩野義製薬,1
4512,わかもと製薬,2
4516,日本新薬,1
4519,中外製薬,1
4521,科研製薬,1
4523,エーザイ,1
4524,森下仁丹,2
4526,理研ビタミン,1
4527,ロート製薬,1
4528,小野薬品工業,1
4530,久光製薬,1
4531,有機合成薬品工業,2
4534,持田製薬,1
4536,参天製薬,1
4538,扶桑薬品工業,1
4539,日本ケミファ,2
4540,ツムラ,1
4543,テルモ,1
4544,Ｈ．Ｕ．グループホールディングス,1
4547,キッセイ薬品工業,1
4548,生化学工業,1
4549,栄研化学,1
4551,鳥居薬品,1
4552,ＪＣＲファーマ,1
4553,東和薬品,1
4554,富士製薬工業,1
4556,カイノス,2
4558,中京医薬品,2
4559,ゼリア新薬工業,1
4563,アンジェス,3
4564,オンコセラピー・サイエンス,3
4565,ネクセラファーマ,1
4568,第一三共,1
4569,杏林製薬,1
4570,免疫生物研究所,3
4571,ＮＡＮＯ　ＭＲＮＡ,3
4572,カルナバイオサイエンス,3
4574,大幸薬品,1
4575,キャンバス,3
4576,デ・ウエスタン・セラピテクス研究所,3
4577,ダイト,1
4578,大塚ホールディングス,1
4579,ラクオリア創薬,3
4582,シンバイオ製薬,3
4583,カイオム・バイオサイエンス,3
4584,キッズウェル・バイオ,3
4586,メドレックス,3
4587,ペプチドリーム,1
4588,オンコリスバイオファーマ,3
4591,リボミック,3
4592,サンバイオ,3
4593,ヘリオス,3
4594,ブライトパス・バイオ,3
4595,ミズホメディー,2
4596,窪田製薬ホールディングス,3
4597,ソレイジア・ファーマ,3
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,3
4599,ステムリム,3
4611,大日本塗料,1
4612,日本ペイントホールディングス,1
4613,関西ペイント,1
4615,神東塗料,2
4616,川上塗料,2
4617,中国塗料,1
4619,日本特殊塗料,2
4620,藤倉化成,2
4623,アサヒペン,2
4624,イサム塗料,2
4625,アトミクス,2
4626,太陽ホールディングス,1
4627,ナトコ,2
4628,エスケー化研,2
4629,大伸化学,2
4631,ＤＩＣ,1
4633,サカタインクス,1
4634,ａｒｔｉｅｎｃｅ,1
4635,東京インキ,2
4641,アルプス技研,1
4642,オリジナル設計,2
4644,イマジニア,2
4645,市進ホールディングス,2
4650,ＳＤエンターテイメント,2
4651,サニックス,2
4657,環境管理センター,2
4658,日本空調サービス,1
4659,エイジス,2
4661,オリエンタルランド,1
4662,フォーカスシステムズ,1
4664,アール・エス・シー,2
4665,ダスキン,1
4666,パーク２４,1
4667,アイサンテクノロジー,2
4668,明光ネットワークジャパン,1
4671,ファルコホールディングス,2
4673,川崎地質,2
4674,クレスコ,1
4676,フジ・メディア・ホールディングス,1
4678,秀英予備校,2
4679,田谷,2
4680,ラウンドワン,1
4681,リゾートトラスト,1
4684,オービック,1
4685,菱友システムズ,2
4686,ジャストシステム,1
4687,ＴＤＣソフト,1
4689,ＬＩＮＥヤフー,1
4690,日本パレットプール,2
4691,ワシントンホテル,2
4694,ビー・エム・エル,1
4704,トレンドマイクロ,1
4705,クリップコーポレーション,2
4707,キタック,2
4709,ＩＤホールディングス,1
4712,ＫｅｙＨｏｌｄｅｒ,2
4714,リソー教育,1
4716,日本オラクル,2
4718,早稲田アカデミー,1
4719,アルファシステムズ,1
4720,城南進学研究社,2
4722,フューチャー,1
4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,1
4728,トーセ,2
4732,ユー・エス・エス,1
4733,オービックビジネスコンサルタント,1
4735,京進,2
4736,日本ラッド,2
4743,アイティフォー,1
4745,東京個別指導学院,2
4746,東計電算,2
4750,ダイサン,2
4751,サイバーエージェント,1
4752,昭和システムエンジニアリング,2
4754,トスネット,2
4755,楽天グループ,1
4760,アルファ,2
4761,さくらケーシーエス,2
4762,エックスネット,2
4763,クリーク・アンド・リバー社,1
4765,ＳＢＩグローバルアセットマネジメント,1
4766,ピーエイ,2
4767,テー・オー・ダブリュー,2
4768,大塚商会,1
4769,ＩＣ,2
4771,エフアンドエム,2
4772,ストリームメディアコーポレーション,3
4776,サイボウズ,1
4777,ガーラ,2
4783,ＮＣＤ,2
4784,ＧＭＯインターネット,1
4792,山田コンサルティンググループ,1
4800,オリコン,2
4801,セントラルスポーツ,1
4809,パラカ,1
4811,ドリーム・アーツ,3
4812,電通総研,1
4813,ＡＣＣＥＳＳ,1
4814,ネクストウェア,2
4816,東映アニメーション,2
4819,デジタルガレージ,1
4820,イーエムシステムズ,1
4825,ウェザーニューズ,1
4826,ＣＩＪ,1
4828,ビジネスエンジニアリング,1
4829,日本エンタープライズ,2
4832,ＪＦＥシステムズ,2
4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,3
4838,スペースシャワーＳＫＩＹＡＫＩホールディングス,2
4839,ＷＯＷＯＷ,1
4840,トライアイズ,3
4845,スカラ,1
4847,インテリジェント　ウェイブ,1
4848,フルキャストホールディングス,1
4849,エン・ジャパン,1
4880,セルソース,1
4881,ファンペップ,3
4882,ペルセウスプロテオミクス,3
4883,モダリス,3
4884,クリングルファーマ,3
4885,室町ケミカル,2
4886,あすか製薬ホールディングス,1
4887,サワイグループホールディングス,1
4888,ステラファーマ,3
4889,レナサイエンス,3
4890,坪田ラボ,3
4891,ティムス,3
4892,サイフューズ,3
4893,ノイルイミューン・バイオテック,3
4894,クオリプス,3
4896,ケイファーマ,3
4901,富士フイルムホールディングス,1
4902,コニカミノルタ,1
4911,資生堂,1
4912,ライオン,1
4914,高砂香料工業,1
4917,マンダム,1
4918,アイビー化粧品,2
4919,ミルボン,1
4920,日本色材工業研究所,2
4922,コーセー,1
4923,コタ,1
4925,ハーバー研究所,2
4926,シーボン,2
4927,ポーラ・オルビスホールディングス,1
4928,ノエビアホールディングス,1
4929,アジュバンホールディングス,2
4931,新日本製薬,1
4932,アルマード,2
4933,Ｉ－ｎｅ,1
4934,プレミアアンチエイジング,3
4935,リベルタ,2
4936,アクシージア,1
4937,Ｗａｑｏｏ,3
4951,エステー,1
4956,コニシ,1
4957,ヤスハラケミカル,2
4958,長谷川香料,1
4960,ケミプロ化成,2
4966,上村工業,2
4967,小林製薬,1
4968,荒川化学工業,1
4970,東洋合成工業,2
4971,メック,1
4972,綜研化学,2
4973,日本高純度化学,1
4974,タカラバイオ,1
4975,ＪＣＵ,1
4976,東洋ドライルーブ,2
4977,新田ゼラチン,2
4978,リプロセル,3
4979,ＯＡＴアグリオ,2
4980,デクセリアルズ,1
4985,アース製薬,1
4990,昭和化学工業,2
4992,北興化学工業,2
4994,大成ラミック,2
4996,クミアイ化学工業,1
4997,日本農薬,1
4998,フマキラー,2
5009,富士興産,2
5010,日本精蝋,2
5011,ニチレキグループ,1
5013,ユシロ化学工業,2
5015,ビーピー・カストロール,2
5017,富士石油,1
5018,ＭＯＲＥＳＣＯ,2
5019,出光興産,1
5020,ＥＮＥＯＳホールディングス,1
5021,コスモエネルギーホールディングス,1
5025,マーキュリー,3
5026,トリプルアイズ,3
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,3
5028,セカンドサイトアナリティカ,3
5029,サークレイス,3
5031,モイ,3
5032,ＡＮＹＣＯＬＯＲ,1
5033,ヌーラボ,3
5034,ｕｎｅｒｒｙ,3
5035,ＨＯＵＳＥＩ,3
5036,日本ビジネスシステムズ,2
5038,ｅＷｅＬＬ,3
5070,ドラフト,3
5071,ヴィス,2
5074,テスホールディングス,1
5076,インフロニア・ホールディングス,1
50765,インフロニア・ホールディングス第１回社債型種類株式,1
5078,セレコーポレーション,2
5079,ノバック,2
5101,横浜ゴム,1
5103,昭和ホールディングス,2
5105,ＴＯＹＯ　ＴＩＲＥ,1
5108,ブリヂストン,1
5110,住友ゴム工業,1
5121,藤倉コンポジット,1
5122,オカモト,1
5125,ファインズ,3
5126,ポーターズ,3
5129,ＦＩＸＥＲ,3
5131,リンカーズ,3
5132,ｐｌｕｓｚｅｒｏ,3
5133,テリロジーホールディングス,2
5134,ＰＯＰＥＲ,3
5136,ｔｒｉｐｌａ,3
5137,スマートドライブ,3
5138,Ｒｅｂａｓｅ,3
5139,オープンワーク,3
5142,アキレス,1
5161,西川ゴム工業,2
5162,朝日ラバー,2
5184,ニチリン,2
5185,フコク,1
5186,ニッタ,1
5187,クリエートメディック,2
5189,櫻護謨,2
5191,住友理工,1
5192,三ツ星ベルト,1
5194,相模ゴム工業,2
5195,バンドー化学,1
5199,不二ラテックス,2
5201,ＡＧＣ,1
5202,日本板硝子,1
5204,石塚硝子,2
5208,有沢製作所,1
5210,日本山村硝子,2
5214,日本電気硝子,1
5216,倉元製作所,2
5218,オハラ,2
5232,住友大阪セメント,1
5233,太平洋セメント,1
5237,ノザワ,2
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,3
5242,アイズ,3
5243,ｎｏｔｅ,3
5244,ｊｉｇ．ｊｐ,3
5246,ＥＬＥＭＥＮＴＳ,3
5247,ＢＴＭ,3
5248,テクノロジーズ,3
5250,プライム・ストラテジー,2
5252,日本ナレッジ,3
5253,カバー,3
5254,Ａｒｅｎｔ,3
5255,モンスターラボホールディングス,3
5256,Ｆｕｓｉｃ,3
5257,ノバシステム,2
5258,トランザクション・メディア・ネットワークス,3
5259,ＢＢＤイニシアティブ,3
5261,リソルホールディングス,1
5262,日本ヒューム,1
5268,旭コンクリート工業,2
5269,日本コンクリート工業,1
5271,トーヨーアサノ,2
5273,三谷セキサン,2
5277,スパンクリートコーポレーション,2
5279,日本興業,2
5280,ヨシコン,2
5282,ジオスター,2
5283,高見澤,2
5284,ヤマウホールディングス,2
5285,ヤマックス,2
5287,イトーヨーギョー,2
5288,アジアパイルホールディングス,1
5290,ベルテクスコーポレーション,2
5301,東海カーボン,1
5302,日本カーボン,1
5304,ＳＥＣカーボン,2
5310,東洋炭素,1
5331,ノリタケ,1
5332,ＴＯＴＯ,1
5333,日本碍子,1
5334,日本特殊陶業,1
5337,ダントーホールディングス,2
